Restaurant Name,City,Cost for two,Currency,Price range,Rating,Rating text,Votes
Panjabi Chic-Shoppe,New Delhi,300,Indian Rupee,1,0,Not rated,0
Puja Sandwich House,New Delhi,300,Indian Rupee,1,0,Not rated,1
Punjabi's Veg Grill,New Delhi,300,Indian Rupee,1,0,Not rated,0
Yummy Mummy @ Delhi,New Delhi,300,Indian Rupee,1,0,Not rated,2
The Kitchen Factory,Noida,300,Indian Rupee,1,0,Not rated,3
Angelena Restaurant,New Delhi,350,Indian Rupee,1,0,Not rated,0
Best Biryani Centre,New Delhi,350,Indian Rupee,1,0,Not rated,0
Sanjay Chicken Shop,New Delhi,350,Indian Rupee,1,0,Not rated,0
Sikkim Chinese Food,New Delhi,350,Indian Rupee,1,0,Not rated,2
The Taste of Punjab,New Delhi,350,Indian Rupee,1,0,Not rated,1
Shri Sai Kirpa Food,Gurgaon,400,Indian Rupee,1,0,Not rated,0
Classic Chef Corner,New Delhi,400,Indian Rupee,1,0,Not rated,0
Creative Food House,New Delhi,400,Indian Rupee,1,0,Not rated,3
Hyderabad's Delight,New Delhi,400,Indian Rupee,1,0,Not rated,1
Paras Chicken Point,New Delhi,400,Indian Rupee,1,0,Not rated,1
Republic of Chicken,New Delhi,400,Indian Rupee,1,0,Not rated,1
Sher e Punjab Rasoi,New Delhi,400,Indian Rupee,1,0,Not rated,1
Smoke Trailer Grill,New Delhi,400,Indian Rupee,1,0,Not rated,0
Modi's Baker's Zone,Noida,400,Indian Rupee,1,0,Not rated,0
Republic of Chicken,Noida,400,Indian Rupee,1,0,Not rated,0
Halal Pizza 'n' Joy,New Delhi,450,Indian Rupee,1,0,Not rated,2
Red Rose Restaurant,New Delhi,450,Indian Rupee,1,0,Not rated,0
Ayush Chicken Point,Noida,450,Indian Rupee,1,0,Not rated,0
Parul's Cooking Hub,Noida,450,Indian Rupee,1,0,Not rated,0
Bajaj Vaishno Dhaba,New Delhi,400,Indian Rupee,1,2.2,Poor,16
Aggarwal Sweet Shop,Noida,150,Indian Rupee,1,2.3,Poor,15
Shanghai Restaurant,New Delhi,300,Indian Rupee,1,2.5,Average,23
The Metro Fast Food,New Delhi,250,Indian Rupee,1,2.6,Average,6
Manmohan Food Plaza,New Delhi,350,Indian Rupee,1,2.6,Average,10
Shri Ram Restaurant,Gurgaon,400,Indian Rupee,1,2.6,Average,30
Bangla Sweet Corner,New Delhi,400,Indian Rupee,1,2.6,Average,32
Yes Bosz Food Plaza,Noida,400,Indian Rupee,1,2.7,Average,15
Shahi Kachauri Wale,New Delhi,50,Indian Rupee,1,2.8,Average,6
Shri Ram Poori Wale,New Delhi,50,Indian Rupee,1,2.8,Average,8
Shri Radha Ki Rasoi,New Delhi,300,Indian Rupee,1,2.8,Average,6
Republic of Chicken,Gurgaon,400,Indian Rupee,1,2.8,Average,9
Brijwasi Restaurant,New Delhi,400,Indian Rupee,1,2.8,Average,32
Shri Bikaner Sweets,New Delhi,250,Indian Rupee,1,2.9,Average,4
Slurp Pasta Express,New Delhi,300,Indian Rupee,1,2.9,Average,5
Abhishek Restaurant,New Delhi,400,Indian Rupee,1,2.9,Average,36
The Amazing Buger's,Noida,400,Indian Rupee,1,2.9,Average,8
Burger Bites & More,Gurgaon,450,Indian Rupee,1,2.9,Average,19
New Evergreen Hotel,New Delhi,450,Indian Rupee,1,2.9,Average,7
Rehmatullah's Hotel,New Delhi,100,Indian Rupee,1,3,Average,5
Janki Vaishno Dhaba,New Delhi,150,Indian Rupee,1,3,Average,4
Gulshan Pastry Shop,New Delhi,200,Indian Rupee,1,3,Average,9
Madras Coffee House,Gurgaon,300,Indian Rupee,1,3,Average,4
Laxmi Vaishno Dhaba,New Delhi,300,Indian Rupee,1,3,Average,13
Mehta Food Junction,New Delhi,300,Indian Rupee,1,3,Average,8
Sahni's Fish Corner,New Delhi,450,Indian Rupee,1,3,Average,6
Milan Chole Bhature,New Delhi,100,Indian Rupee,1,3.1,Average,12
Goli Vada Pav No. 1,Gurgaon,150,Indian Rupee,1,3.1,Average,83
Sweetheart Cupcakes,New Delhi,150,Indian Rupee,1,3.1,Average,21
Vaishnu Bhojanalaya,New Delhi,150,Indian Rupee,1,3.1,Average,13
Bon Bon Pastry Shop,Noida,150,Indian Rupee,1,3.1,Average,213
Paljees Fresh Baked,New Delhi,200,Indian Rupee,1,3.1,Average,16
Megha Vaishno Dhaba,Gurgaon,300,Indian Rupee,1,3.1,Average,33
Patiala Shahi Soups,New Delhi,300,Indian Rupee,1,3.1,Average,12
Aggarwal Restaurant,New Delhi,350,Indian Rupee,1,3.1,Average,14
Mehfil Tawa Tandoor,New Delhi,350,Indian Rupee,1,3.1,Average,9
Rashi's De La Creme,New Delhi,350,Indian Rupee,1,3.1,Average,7
The Chinese Kitchen,New Delhi,350,Indian Rupee,1,3.1,Average,7
Republic of Chicken,Faridabad,400,Indian Rupee,1,3.1,Average,18
Jetha Lal Ka Dhabha,Gurgaon,400,Indian Rupee,1,3.1,Average,53
Taste of Tamil Nadu,Gurgaon,400,Indian Rupee,1,3.1,Average,94
Anand Ji Restaurant,New Delhi,400,Indian Rupee,1,3.1,Average,28
Veer Jee Restaurant,New Delhi,450,Indian Rupee,1,3.1,Average,35
Durga Sweets Corner,New Delhi,100,Indian Rupee,1,3.2,Average,16
Prince Chaat Corner,New Delhi,150,Indian Rupee,1,3.2,Average,12
Bikaner Sweet House,New Delhi,200,Indian Rupee,1,3.2,Average,16
Rumi Amritsari Naan,New Delhi,200,Indian Rupee,1,3.2,Average,12
N. Iqbal Restaurant,New Delhi,350,Indian Rupee,1,3.2,Average,40
Pinkom's Bar-Be-Que,New Delhi,350,Indian Rupee,1,3.2,Average,12
Raju Vaishnav Dhaba,New Delhi,350,Indian Rupee,1,3.2,Average,19
King Chilly Kitchen,New Delhi,400,Indian Rupee,1,3.2,Average,17
Ananda Food Express,New Delhi,450,Indian Rupee,1,3.2,Average,27
Bengal Sweet Palace,New Delhi,150,Indian Rupee,1,3.3,Average,28
Indian Coffee House,New Delhi,200,Indian Rupee,1,3.3,Average,1300
Krishna Sweet House,New Delhi,200,Indian Rupee,1,3.3,Average,32
South Indian Corner,New Delhi,200,Indian Rupee,1,3.3,Average,27
Babu Shahi Bawarchi,New Delhi,300,Indian Rupee,1,3.3,Average,100
Priyanshi Fast Food,New Delhi,300,Indian Rupee,1,3.3,Average,29
Punjab Sweet Corner,New Delhi,350,Indian Rupee,1,3.3,Average,236
Flavours Of Biryani,New Delhi,400,Indian Rupee,1,3.3,Average,35
Golooji's Chat Waat,New Delhi,400,Indian Rupee,1,3.3,Average,13
Rao's Meeting Point,Gurgaon,300,Indian Rupee,1,3.4,Average,54
Arora's Veg. Corner,New Delhi,300,Indian Rupee,1,3.4,Average,18
Hari Om Bhojanalaya,New Delhi,300,Indian Rupee,1,3.4,Average,43
Uncle's Kabab Point,New Delhi,350,Indian Rupee,1,3.4,Average,59
Fabulous Cake Bites,New Delhi,400,Indian Rupee,1,3.4,Average,33
Haldiram Bhujiawala,New Delhi,400,Indian Rupee,1,3.4,Average,35
The Chef Restaurant,New Delhi,400,Indian Rupee,1,3.4,Average,63
Shudh Vaishno Hotel,New Delhi,450,Indian Rupee,1,3.4,Average,44
Special Jalebi Wala,New Delhi,100,Indian Rupee,1,3.5,Good,21
Bon Bon Pastry Shop,New Delhi,150,Indian Rupee,1,3.5,Good,91
Shyam Chaat Bhandar,New Delhi,150,Indian Rupee,1,3.5,Good,27
Mokoholic Juice Bar,Aurangabad,300,Indian Rupee,1,3.5,Good,21
Sweet Life By Henna,New Delhi,400,Indian Rupee,1,3.5,Good,47
Transform Nutrition,New Delhi,400,Indian Rupee,1,3.5,Good,19
ANF Kitchen Express,New Delhi,450,Indian Rupee,1,3.5,Good,49
Goli Vada Pav No. 1,Noida,150,Indian Rupee,1,3.6,Good,280
The Chocolate Haven,New Delhi,250,Indian Rupee,1,3.6,Good,76
South Indian Snacks,New Delhi,300,Indian Rupee,1,3.6,Good,50
Anjlika Pastry Shop,New Delhi,400,Indian Rupee,1,3.6,Good,179
Bengali Sweet House,New Delhi,400,Indian Rupee,1,3.6,Good,85
99 North Restaurant,Bhubaneshwar,450,Indian Rupee,1,3.6,Good,173
Khandani Pakodewala,New Delhi,100,Indian Rupee,1,3.7,Good,223
Kapoors Balle Balle,Noida,400,Indian Rupee,1,3.7,Good,331
Nathu's Pastry Shop,New Delhi,300,Indian Rupee,1,3.8,Good,120
Ghalib Kabab Corner,New Delhi,300,Indian Rupee,1,3.9,Good,251
The Chocolate Villa,New Delhi,350,Indian Rupee,1,3.9,Good,257
Sugar Rush By Saiba,Gurgaon,400,Indian Rupee,1,4.1,Very Good,176
Fifth Street Bagelry,Pocatello,10,Dollar($),1,3.8,Good,136
Nacho Mamas Burritos,Augusta,10,Dollar($),1,4,Very Good,380
Diamond Thai Cuisine,Sioux City,10,Dollar($),1,4,Very Good,303
Thai Moon Restaurant,Cedar Rapids/Iowa City,10,Dollar($),1,4.2,Very Good,220
Front Street Brewery,Davenport,10,Dollar($),1,4.3,Very Good,123
Lulu's Chocolate Bar,Savannah,10,Dollar($),1,4.3,Very Good,456
Aggarwal Jalebi Wale,New Delhi,50,Indian Rupee,1,0,Not rated,3
Purani Dilli Da Swad,Faridabad,100,Indian Rupee,1,0,Not rated,2
Gopi Sweets & Caters,Gurgaon,100,Indian Rupee,1,0,Not rated,0
Aggarwal Sweet Fresh,New Delhi,100,Indian Rupee,1,0,Not rated,2
Aggarwal Sweet India,New Delhi,100,Indian Rupee,1,0,Not rated,2
Bikaner Sweet Corner,New Delhi,100,Indian Rupee,1,0,Not rated,1
Deep Bakery And Cake,New Delhi,100,Indian Rupee,1,0,Not rated,0
Lajwab Pastry Palace,New Delhi,100,Indian Rupee,1,0,Not rated,1
Evergreen Food Point,Noida,100,Indian Rupee,1,0,Not rated,2
Chaudhary Burfi Wala,Gurgaon,150,Indian Rupee,1,0,Not rated,2
Mamta Tiffin Service,Gurgaon,150,Indian Rupee,1,0,Not rated,0
Food Master's Galley,New Delhi,150,Indian Rupee,1,0,Not rated,2
Lily Tasty Fast Food,New Delhi,150,Indian Rupee,1,0,Not rated,1
Madaan Confectionery,New Delhi,150,Indian Rupee,1,0,Not rated,0
Pandey Ji Restaurant,New Delhi,150,Indian Rupee,1,0,Not rated,0
Rajesh Eating Corner,New Delhi,150,Indian Rupee,1,0,Not rated,0
Riyaz Biryani Corner,New Delhi,150,Indian Rupee,1,0,Not rated,0
Variety of Shawarmas,New Delhi,150,Indian Rupee,1,0,Not rated,0
Zaika Chicken Corner,New Delhi,150,Indian Rupee,1,0,Not rated,0
Aazad Chicken Corner,New Delhi,200,Indian Rupee,1,0,Not rated,0
Annapurna Bhojnalaya,New Delhi,200,Indian Rupee,1,0,Not rated,2
Annapurna Food Point,New Delhi,200,Indian Rupee,1,0,Not rated,1
Chinese Chaat Corner,New Delhi,200,Indian Rupee,1,0,Not rated,0
Hirdesh Eating Point,New Delhi,200,Indian Rupee,1,0,Not rated,1
Khurana Eating Point,New Delhi,200,Indian Rupee,1,0,Not rated,0
Kwality Sweet Corner,New Delhi,200,Indian Rupee,1,0,Not rated,3
Mahinder Food Corner,New Delhi,200,Indian Rupee,1,0,Not rated,1
NBC Nirankari Bakers,New Delhi,200,Indian Rupee,1,0,Not rated,1
Om Sweets & Caterers,New Delhi,200,Indian Rupee,1,0,Not rated,3
Ralhan Eating Corner,New Delhi,200,Indian Rupee,1,0,Not rated,0
Standard Pastry Shop,New Delhi,200,Indian Rupee,1,0,Not rated,2
Riyaz Biryani Corner,Noida,200,Indian Rupee,1,0,Not rated,1
Sonu Parantha Corner,Noida,200,Indian Rupee,1,0,Not rated,0
GO CHATZ With Breadz,New Delhi,250,Indian Rupee,1,0,Not rated,1
Sanjha Chula Baba Da,New Delhi,250,Indian Rupee,1,0,Not rated,1
Kanha Cake O' Pastry,Noida,250,Indian Rupee,1,0,Not rated,0
Special O-cake-sions,Gurgaon,300,Indian Rupee,1,0,Not rated,0
Amul Sweets & Bakery,New Delhi,300,Indian Rupee,1,0,Not rated,0
Chennai Dosa Express,New Delhi,300,Indian Rupee,1,0,Not rated,1
Faeem Chicken Corner,New Delhi,300,Indian Rupee,1,0,Not rated,3
Heera Chicken Corner,New Delhi,300,Indian Rupee,1,0,Not rated,0
Hotel New Tamil Nadu,New Delhi,300,Indian Rupee,1,0,Not rated,1
Jain Sweets & Bakers,New Delhi,300,Indian Rupee,1,0,Not rated,1
New Royal Blue Dhaba,New Delhi,300,Indian Rupee,1,0,Not rated,0
NIK's Chicken Corner,New Delhi,300,Indian Rupee,1,0,Not rated,0
Riyaz Chicken Corner,New Delhi,300,Indian Rupee,1,0,Not rated,1
Shahi Chicken Corner,New Delhi,300,Indian Rupee,1,0,Not rated,1
Shama Chicken Corner,New Delhi,300,Indian Rupee,1,0,Not rated,0
The Taste of Tandoor,New Delhi,300,Indian Rupee,1,0,Not rated,0
Sector 55 China Town,Noida,300,Indian Rupee,1,0,Not rated,0
34 Chowringhee Lane,New Delhi,350,Indian Rupee,1,0,Not rated,0
Punjab Patiyala Sahi,New Delhi,350,Indian Rupee,1,0,Not rated,1
Ashoka Snacks Corner,Gurgaon,400,Indian Rupee,1,0,Not rated,0
Javed Chicken Corner,New Delhi,400,Indian Rupee,1,0,Not rated,0
Khan Tandoori Nights,New Delhi,400,Indian Rupee,1,0,Not rated,0
RD's Authentic Aroma,Gurgaon,450,Indian Rupee,1,0,Not rated,2
Royal Chicken Corner,New Delhi,450,Indian Rupee,1,0,Not rated,0
Chintamani's Namkeen,New Delhi,350,Indian Rupee,1,2.4,Poor,29
Bansiwala Restaurant,Noida,200,Indian Rupee,1,2.5,Average,4
Annapurna Restaurant,New Delhi,250,Indian Rupee,1,2.5,Average,56
Your's Chole Bhature,New Delhi,100,Indian Rupee,1,2.6,Average,42
Aashirwad Restaurant,New Delhi,400,Indian Rupee,1,2.6,Average,5
The Midnight Hub - C,New Delhi,450,Indian Rupee,1,2.6,Average,102
Dharma Punjabi Dhaba,New Delhi,300,Indian Rupee,1,2.7,Average,5
Buta Singh Da Dhabba,New Delhi,150,Indian Rupee,1,2.8,Average,14
Hareram Bikanerzaika,Faridabad,200,Indian Rupee,1,2.8,Average,11
Vrinda Vaishno Dhaba,New Delhi,200,Indian Rupee,1,2.8,Average,4
Meeting Point Corner,Noida,200,Indian Rupee,1,2.8,Average,14
Sanju Cool & Hot Hut,New Delhi,250,Indian Rupee,1,2.8,Average,8
Sonu Sudh Bhojnalaya,New Delhi,250,Indian Rupee,1,2.8,Average,10
DV's Chinese Kitchen,Noida,300,Indian Rupee,1,2.8,Average,10
Wasim Biryani Center,Noida,400,Indian Rupee,1,2.8,Average,8
Sama Chicken Biryani,Gurgaon,200,Indian Rupee,1,2.9,Average,4
Neelma Punjabi Dhaba,New Delhi,250,Indian Rupee,1,2.9,Average,8
Angels in my Kitchen,New Delhi,350,Indian Rupee,1,2.9,Average,77
Valentine Coffee Bar,New Delhi,400,Indian Rupee,1,2.9,Average,8
Chauhan Laxmi Sweets,New Delhi,150,Indian Rupee,1,3,Average,11
Phelwan Biryani Wala,New Delhi,150,Indian Rupee,1,3,Average,5
Maa Bhagwati Tiffins,Gurgaon,200,Indian Rupee,1,3,Average,4
Bengali Sweet Corner,New Delhi,200,Indian Rupee,1,3,Average,7
Inderpuri Restaurant,New Delhi,250,Indian Rupee,1,3,Average,20
Lajawab Chinese Food,New Delhi,300,Indian Rupee,1,3,Average,4
Qureshi Kabab Corner,New Delhi,300,Indian Rupee,1,3,Average,5
Govinda's Restaurant,Noida,300,Indian Rupee,1,3,Average,8
Spice Aangan Express,Gurgaon,400,Indian Rupee,1,3,Average,33
A Vaishno Bhojnalaya,New Delhi,100,Indian Rupee,1,3.1,Average,29
Radha Swami Cool Hut,New Delhi,200,Indian Rupee,1,3.1,Average,7
Kathi Roll Corner 44,New Delhi,250,Indian Rupee,1,3.1,Average,4
New South Indian Hut,New Delhi,300,Indian Rupee,1,3.1,Average,7
Angels in my Kitchen,Gurgaon,350,Indian Rupee,1,3.1,Average,84
Anmol Chicken Corner,New Delhi,400,Indian Rupee,1,3.1,Average,7
Healthy Food Station,New Delhi,400,Indian Rupee,1,3.1,Average,25
Hot Spot Roll Corner,New Delhi,150,Indian Rupee,1,3.2,Average,34
Prabhu Chaat Bhandar,New Delhi,150,Indian Rupee,1,3.2,Average,242
Jolly Tandoori Zaika,New Delhi,400,Indian Rupee,1,3.2,Average,11
Empire The Meat Shop,New Delhi,400,Indian Rupee,1,3.3,Average,31
Polka Cakes & Coffee,New Delhi,400,Indian Rupee,1,3.3,Average,17
Peshawar Sweets Shop,New Delhi,150,Indian Rupee,1,3.4,Average,79
Babu Bhai Kabab Wale,New Delhi,200,Indian Rupee,1,3.4,Average,12
Simran's Cake Studio,Noida,250,Indian Rupee,1,3.4,Average,23
The Chocolate Avenue,New Delhi,300,Indian Rupee,1,3.4,Average,28
Deepak Vaishno Dhaba,New Delhi,350,Indian Rupee,1,3.4,Average,59
Cakeophony By Sonali,New Delhi,400,Indian Rupee,1,3.4,Average,19
F-all (Food for All),Noida,400,Indian Rupee,1,3.4,Average,24
Sikandrabadi Biryani,Noida,400,Indian Rupee,1,3.4,Average,29
Ali Baba & 41 Dishes,Kochi,400,Indian Rupee,1,3.5,Good,348
Khan Omelette Corner,New Delhi,150,Indian Rupee,1,3.6,Good,43
Gaurav Pastry Palace,New Delhi,250,Indian Rupee,1,3.6,Good,95
Sai Bajaj Restaurant,New Delhi,300,Indian Rupee,1,3.6,Good,35
Shakahari Restaurant,New Delhi,300,Indian Rupee,1,3.6,Good,185
Sprinkles Cup & Cake,New Delhi,300,Indian Rupee,1,3.6,Good,42
Chaudhary Bhojnalaya,Faridabad,400,Indian Rupee,1,3.6,Good,93
Amritsari Lassi Wala,New Delhi,100,Indian Rupee,1,3.8,Good,112
Shiv Misthan Bhandar,New Delhi,100,Indian Rupee,1,3.8,Good,76
Donald's Pastry Shop,Noida,300,Indian Rupee,1,3.8,Good,402
Lakshmi Coffee House,Noida,300,Indian Rupee,1,3.8,Good,603
For the Love of Cake,New Delhi,400,Indian Rupee,1,3.8,Good,116
Vaishno Chat Bhandar,New Delhi,150,Indian Rupee,1,3.9,Good,223
Hamburg To Hyderabad,New Delhi,300,Indian Rupee,1,3.9,Good,63
Angels in my Kitchen,Noida,350,Indian Rupee,1,3.9,Good,205
Sita Ram Diwan Chand,New Delhi,100,Indian Rupee,1,4.3,Very Good,1317
Manna Java World Cafe,Dubuque,10,Dollar($),1,3.5,Good,119
Outer Limits Fun Zone,Pocatello,10,Dollar($),1,3.5,Good,57
Burger Queen Drive In,Lakeview,10,Dollar($),1,3.6,Good,41
J's Homestyle Cooking,Waterloo,10,Dollar($),1,3.6,Good,69
Southern Bliss Bakery,Dalton,10,Dollar($),1,3.7,Good,25
Sushi Thai Restaurant,Macon,10,Dollar($),1,3.7,Good,153
Hofer's Bakery & Cafe,Gainesville,10,Dollar($),1,3.9,Good,136
Jimmy's Pancake House,Davenport,10,Dollar($),1,4,Very Good,85
Pie Slingers Pizzeria,Dalton,10,Dollar($),1,4.1,Very Good,144
Mama's Boy Restaurant,Athens,10,Dollar($),1,4.5,Excellent,849
Aggarwal Sweet Corner,Faridabad,100,Indian Rupee,1,0,Not rated,1
Kashyap Vaishno Dhaba,Faridabad,100,Indian Rupee,1,0,Not rated,3
Bala Ji Sweets Corner,Gurgaon,100,Indian Rupee,1,0,Not rated,0
Aggarwal Bikaner Wala,New Delhi,100,Indian Rupee,1,0,Not rated,2
Aggarwal Sweet Centre,New Delhi,100,Indian Rupee,1,0,Not rated,3
Aggarwal Sweet Corner,New Delhi,100,Indian Rupee,1,0,Not rated,2
Al Meraj Chicken Shop,New Delhi,100,Indian Rupee,1,0,Not rated,0
Annapoorna Bhojanalya,New Delhi,100,Indian Rupee,1,0,Not rated,0
Derawal Soda Fountain,New Delhi,100,Indian Rupee,1,0,Not rated,1
Kolcata Bengali Dhaba,New Delhi,100,Indian Rupee,1,0,Not rated,0
Krishna Panjabi Rasoi,New Delhi,100,Indian Rupee,1,0,Not rated,1
Madan Sweets & Bakers,New Delhi,100,Indian Rupee,1,0,Not rated,0
Pritam Tiffin Service,New Delhi,100,Indian Rupee,1,0,Not rated,0
Tip Top Eating Corner,New Delhi,100,Indian Rupee,1,0,Not rated,0
Shakes Cakes 'n' More,Gurgaon,150,Indian Rupee,1,0,Not rated,1
Aggarwal Eating Point,New Delhi,150,Indian Rupee,1,0,Not rated,2
Brahm Point Fast Food,New Delhi,150,Indian Rupee,1,0,Not rated,0
Dosa and Pizza Corner,New Delhi,150,Indian Rupee,1,0,Not rated,0
Gian Ji Punjabi Dhaba,New Delhi,150,Indian Rupee,1,0,Not rated,0
Hans Fast Food Center,New Delhi,150,Indian Rupee,1,0,Not rated,2
Kaka's Tiffin Service,New Delhi,150,Indian Rupee,1,0,Not rated,0
Khera's Foodie Corner,New Delhi,150,Indian Rupee,1,0,Not rated,0
Koolees Milkshake Bar,New Delhi,150,Indian Rupee,1,0,Not rated,0
Sat Narayan Fast Food,New Delhi,150,Indian Rupee,1,0,Not rated,1
Sharma Ji Spring Roll,New Delhi,150,Indian Rupee,1,0,Not rated,1
Super Star Restaurant,New Delhi,150,Indian Rupee,1,0,Not rated,1
Vaishanavi Food Store,New Delhi,150,Indian Rupee,1,0,Not rated,0
Aggarwal Sweets India,Noida,150,Indian Rupee,1,0,Not rated,0
Dheeraj Vaishno Dhaba,Gurgaon,200,Indian Rupee,1,0,Not rated,0
A Patisseries Gallery,New Delhi,200,Indian Rupee,1,0,Not rated,0
Creambell & Chocoxess,New Delhi,200,Indian Rupee,1,0,Not rated,0
Jagadeesh Kharodewala,New Delhi,200,Indian Rupee,1,0,Not rated,3
Kailash Vaishno Dhaba,New Delhi,200,Indian Rupee,1,0,Not rated,0
Nishaj Chicken Corner,New Delhi,200,Indian Rupee,1,0,Not rated,0
Shankar Chinese Foods,New Delhi,200,Indian Rupee,1,0,Not rated,0
Standard Punjabi Food,New Delhi,200,Indian Rupee,1,0,Not rated,3
Tulsi Ram Chinese Hut,New Delhi,200,Indian Rupee,1,0,Not rated,0
Maa Durga Food Corner,Noida,200,Indian Rupee,1,0,Not rated,0
Shahi  Chicken Corner,Gurgaon,250,Indian Rupee,1,0,Not rated,0
Grover Burfee & Cakes,New Delhi,250,Indian Rupee,1,0,Not rated,0
Khalsa Chicken Corner,New Delhi,250,Indian Rupee,1,0,Not rated,2
Raju Ice Cream Parlor,New Delhi,250,Indian Rupee,1,0,Not rated,0
Saraswati Food Corner,New Delhi,250,Indian Rupee,1,0,Not rated,1
Zaika-E-Chaap Express,New Delhi,250,Indian Rupee,1,0,Not rated,0
Aadhya Bakery & Foods,Noida,250,Indian Rupee,1,0,Not rated,0
Cherry Crossing Foods,Gurgaon,300,Indian Rupee,1,0,Not rated,3
Cocoalicious Delights,New Delhi,300,Indian Rupee,1,0,Not rated,0
Kashmiri Hills Wazwan,New Delhi,300,Indian Rupee,1,0,Not rated,1
Mahavrer Chap Express,New Delhi,300,Indian Rupee,1,0,Not rated,0
Pak Afghan Restaurant,New Delhi,300,Indian Rupee,1,0,Not rated,0
Saras Fast Food Feast,New Delhi,300,Indian Rupee,1,0,Not rated,0
Shree Balaji Caterers,New Delhi,300,Indian Rupee,1,0,Not rated,1
Sri Durga Dosa Corner,New Delhi,300,Indian Rupee,1,0,Not rated,3
Sultan Chicken Corner,New Delhi,300,Indian Rupee,1,0,Not rated,0
Delhi Mughlai Biryani,Noida,300,Indian Rupee,1,0,Not rated,1
Hasty Tasty Fast Food,Noida,300,Indian Rupee,1,0,Not rated,2
Maharba Chicken Point,Noida,300,Indian Rupee,1,0,Not rated,0
The Corporate Kitchen,Noida,300,Indian Rupee,1,0,Not rated,0
Evergreen Food Corner,New Delhi,350,Indian Rupee,1,0,Not rated,3
Malabar Style Kitchen,New Delhi,350,Indian Rupee,1,0,Not rated,0
Sanjha Chulah Babe Da,New Delhi,350,Indian Rupee,1,0,Not rated,2
Delicious Food Corner,Gurgaon,400,Indian Rupee,1,0,Not rated,0
Sun Sweets Restaurant,Gurgaon,400,Indian Rupee,1,0,Not rated,3
Aujla's Punjabi Zaika,New Delhi,400,Indian Rupee,1,0,Not rated,0
JMD Family Restaurant,New Delhi,400,Indian Rupee,1,0,Not rated,0
Kairi The Royal Taste,New Delhi,400,Indian Rupee,1,0,Not rated,0
Shanghai Chinese Food,New Delhi,400,Indian Rupee,1,0,Not rated,1
Chandni Chowk 2 China,Noida,400,Indian Rupee,1,0,Not rated,0
WoW - Vada Pav & More,Gurgaon,300,Indian Rupee,1,2.2,Poor,41
Aggarwal Sweets India,New Delhi,200,Indian Rupee,1,2.4,Poor,52
Himalaya Momos & Roll,Noida,200,Indian Rupee,1,2.7,Average,15
Ruchi's Food Junction,New Delhi,400,Indian Rupee,1,2.7,Average,8
Bikaner Sweets Corner,New Delhi,150,Indian Rupee,1,2.8,Average,11
Sethi's The Cake Shop,New Delhi,150,Indian Rupee,1,2.8,Average,16
KB's Kulfi & Icecream,Gurgaon,200,Indian Rupee,1,2.8,Average,11
South King Restaurant,Noida,300,Indian Rupee,1,2.8,Average,8
Papa Chinese Veg Food,New Delhi,350,Indian Rupee,1,2.8,Average,12
Grain Bell Restaurant,New Delhi,450,Indian Rupee,1,2.8,Average,81
Aggarwal Sweet Center,New Delhi,100,Indian Rupee,1,2.9,Average,6
Uttarakhand Fast Food,Gurgaon,200,Indian Rupee,1,2.9,Average,6
Punjabi Vaishno Rasoi,New Delhi,200,Indian Rupee,1,2.9,Average,4
Shree Meenakshi Dosai,New Delhi,250,Indian Rupee,1,2.9,Average,8
Kit Care Kabab Corner,New Delhi,350,Indian Rupee,1,2.9,Average,10
Papa Veg Chinese Food,New Delhi,400,Indian Rupee,1,2.9,Average,33
Yash Aadi Food Corner,New Delhi,400,Indian Rupee,1,2.9,Average,6
Uncle's Punjabi Rasoi,Noida,400,Indian Rupee,1,2.9,Average,7
Aggarwal Kachori Wale,Noida,100,Indian Rupee,1,3,Average,9
M.P. Chole Tikki Wala,Noida,150,Indian Rupee,1,3,Average,10
Mandeep Punjabi Rasoi,New Delhi,200,Indian Rupee,1,3,Average,10
Raj South Indian Food,New Delhi,250,Indian Rupee,1,3,Average,8
New Durga Dosa Corner,New Delhi,300,Indian Rupee,1,3,Average,43
Chinese Hut Fast Food,New Delhi,350,Indian Rupee,1,3,Average,13
Vaishno Punjabi Dhaba,New Delhi,400,Indian Rupee,1,3,Average,12
Jagdish Vaishno Dhaba,Gurgaon,150,Indian Rupee,1,3.1,Average,12
Aristocrat Sweet Shop,New Delhi,300,Indian Rupee,1,3.1,Average,7
New Zaika Kathi Rolls,New Delhi,300,Indian Rupee,1,3.1,Average,8
Elegant China X-Press,New Delhi,400,Indian Rupee,1,3.1,Average,9
